time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2019-10-25 10:10:00+00:00,663550.0,589.77,229.43,7.61,36.71,20.01,4.9,0
2019-10-25 11:10:00+00:00,613860.0,537.88,215.64,6.95,33.65,20.35,5.24,0
2019-10-25 12:10:00+00:00,549950.0,510.06,159.51,5.91,27.6,20.25,5.79,0
2019-10-25 13:10:00+00:00,332300.0,257.59,149.2,3.64,19.37,19.71,6.48,0
2019-10-25 14:10:00+00:00,126260.0,93.4,78.99,1.49,9.68,18.74,6.69,0
2019-10-25 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.66,6.41,0
2019-10-25 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.9,6.07,0
2019-10-25 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.54,5.79,0
2019-10-25 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.19,5.38,0
2019-10-25 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.25,5.24,0
2019-10-25 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.15,4.9,0
2019-10-25 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.99,4.62,0
2019-10-25 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.83,4.41,0
2019-10-25 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.55,4.48,0
2019-10-26 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.43,4.76,0
2019-10-26 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.44,5.03,0
2019-10-26 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.54,5.03,0
2019-10-26 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.43,4.97,0
2019-10-26 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.43,4.9,0
2019-10-26 05:10:00+00:00,11210.0,0.0,25.18,0.36,6.83,15.49,4.76,0
2019-10-26 06:10:00+00:00,140270.0,51.99,128.44,2.1,16.78,15.84,4.69,0
2019-10-26 07:10:00+00:00,178680.0,39.16,185.38,2.89,25.41,16.91,4.83,0
2019-10-26 08:10:00+00:00,588250.0,503.45,208.96,6.54,32.06,17.47,4.76,0
2019-10-26 09:10:00+00:00,359960.0,141.95,294.28,5.12,35.92,17.77,4.83,0
2019-10-26 10:10:00+00:00,189450.0,13.86,224.79,3.32,36.36,18.1,5.03,0
2019-10-26 11:10:00+00:00,626890.0,555.14,204.2,6.93,33.31,17.86,5.45,0
2019-10-26 12:10:00+00:00,555550.0,513.76,154.06,5.84,27.29,17.71,5.86,0
2019-10-26 13:10:00+00:00,364490.0,308.85,132.53,3.76,19.09,17.56,6.0,0
2019-10-26 14:10:00+00:00,89940.0,54.22,72.48,1.23,9.41,17.29,5.79,0
2019-10-26 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.72,5.45,0
2019-10-26 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.31,5.24,0
2019-10-26 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.01,5.03,0
2019-10-26 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.98,4.76,0
2019-10-26 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.11,4.48,0
2019-10-26 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.04,4.07,0
2019-10-26 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.07,3.93,0
2019-10-26 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.95,3.93,0
2019-10-26 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.98,4.28,0
2019-10-27 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.74,4.48,0
2019-10-27 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.72,4.41,0
2019-10-27 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.6,4.21,0
2019-10-27 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.4,4.07,0
2019-10-27 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.34,4.0,0
2019-10-27 05:10:00+00:00,75870.0,61.65,51.44,0.9,6.61,15.34,3.79,0
2019-10-27 06:10:00+00:00,73010.0,7.25,95.21,1.41,16.53,15.75,3.86,0
2019-10-27 07:10:00+00:00,139130.0,16.44,162.83,2.44,25.13,16.42,3.93,0
2019-10-27 08:10:00+00:00,417120.0,238.28,265.81,5.29,31.74,17.08,3.93,0
2019-10-27 09:10:00+00:00,450710.0,249.79,296.59,5.84,35.58,17.66,4.07,0
2019-10-27 10:10:00+00:00,298120.0,83.64,281.58,4.57,36.02,18.14,4.21,0
2019-10-27 11:10:00+00:00,609960.0,534.93,210.73,6.81,32.98,18.36,4.34,0
2019-10-27 12:10:00+00:00,480070.0,386.09,195.78,5.32,26.99,18.4,4.55,0
2019-10-27 13:10:00+00:00,338560.0,273.51,140.54,3.59,18.81,18.37,4.76,0
2019-10-27 14:10:00+00:00,143840.0,121.94,72.97,1.5,9.16,17.96,4.83,0
2019-10-27 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.33,4.83,0
2019-10-27 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.48,4.97,0
2019-10-27 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.95,5.1,0
2019-10-27 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.6,5.03,0
2019-10-27 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.59,4.97,0
2019-10-27 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.36,4.21,0
2019-10-27 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.09,3.52,0
2019-10-27 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.8,3.17,0
2019-10-27 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.52,3.1,0
2019-10-28 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.35,3.1,0
2019-10-28 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.23,3.03,0
2019-10-28 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.18,3.03,0
2019-10-28 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.32,3.1,0
2019-10-28 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.49,3.24,0
2019-10-28 05:10:00+00:00,24230.0,7.95,35.83,0.54,6.38,14.71,3.24,0
2019-10-28 06:10:00+00:00,299850.0,249.54,118.14,3.05,16.28,15.44,3.1,0
2019-10-28 07:10:00+00:00,378360.0,258.48,201.05,4.42,24.85,16.84,2.9,0
2019-10-28 08:10:00+00:00,228120.0,50.81,232.99,3.66,31.43,18.05,3.52,0
2019-10-28 09:10:00+00:00,300700.0,92.05,278.45,4.57,35.25,18.71,3.24,0
2019-10-28 10:10:00+00:00,148990.0,3.11,190.62,2.76,35.68,19.31,3.03,0
2019-10-28 11:10:00+00:00,527170.0,405.58,246.24,6.22,32.66,19.56,2.97,0
2019-10-28 12:10:00+00:00,320160.0,171.58,223.63,4.21,26.69,19.82,3.03,0
2019-10-28 13:10:00+00:00,253860.0,162.99,153.82,3.05,18.53,19.58,3.59,0
2019-10-28 14:10:00+00:00,34550.0,6.8,50.5,0.75,8.91,18.91,4.14,0
2019-10-28 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.9,4.28,0
2019-10-28 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.99,4.21,0
2019-10-28 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.43,4.0,0
2019-10-28 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.05,3.59,0
2019-10-28 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.92,2.76,0
2019-10-28 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.56,2.55,0
2019-10-28 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.12,2.28,0
2019-10-28 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.35,1.93,0
2019-10-28 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.6,1.79,0
2019-10-29 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.48,1.79,0
2019-10-29 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.62,1.66,0
2019-10-29 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.48,1.45,0
2019-10-29 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.25,1.45,0
2019-10-29 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.14,1.38,0
2019-10-29 05:10:00+00:00,57720.0,43.74,45.56,0.75,6.15,13.66,1.03,0
2019-10-29 06:10:00+00:00,283730.0,230.22,121.5,2.95,16.02,14.35,0.69,0
2019-10-29 07:10:00+00:00,451310.0,384.05,170.84,4.89,24.57,16.4,1.38,0
2019-10-29 08:10:00+00:00,545680.0,464.91,214.84,6.22,31.13,17.41,1.45,0
2019-10-29 09:10:00+00:00,469340.0,294.94,288.41,6.0,34.92,18.07,1.38,0
2019-10-29 10:10:00+00:00,426700.0,236.46,295.05,5.71,35.35,18.62,1.17,0
2019-10-29 11:10:00+00:00,457360.0,308.0,263.8,5.72,32.34,18.56,0.97,0
2019-10-29 12:10:00+00:00,457910.0,378.58,192.82,5.17,26.39,18.65,1.1,0
2019-10-29 13:10:00+00:00,271150.0,189.78,149.57,3.14,18.26,18.48,1.38,0
2019-10-29 14:10:00+00:00,107620.0,81.19,69.86,1.26,8.66,18.28,1.59,0
2019-10-29 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.9,1.72,0
2019-10-29 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.22,2.14,0
2019-10-29 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.47,2.55,0
2019-10-29 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.92,2.62,0
2019-10-29 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.45,2.21,0
2019-10-29 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.65,1.79,0
2019-10-29 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.28,1.38,0
2019-10-29 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.18,1.03,0
2019-10-29 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.87,0.97,0
2019-10-30 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.51,0.9,0
2019-10-30 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.89,0.83,0
2019-10-30 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.47,0.69,0
2019-10-30 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.94,0.69,0
2019-10-30 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.33,0.69,0
2019-10-30 05:10:00+00:00,42490.0,28.25,40.77,0.64,5.92,13.3,0.69,0
2019-10-30 06:10:00+00:00,155040.0,73.28,125.09,2.13,15.77,14.45,0.83,0
2019-10-30 07:10:00+00:00,393050.0,291.12,191.9,4.47,24.29,15.05,0.55,0
2019-10-30 08:10:00+00:00,525320.0,434.03,222.02,6.04,30.82,15.92,0.62,0
2019-10-30 09:10:00+00:00,512370.0,372.31,273.17,6.32,34.59,17.24,0.48,0
2019-10-30 10:10:00+00:00,442230.0,261.39,292.02,5.81,35.02,18.12,0.69,0
2019-10-30 11:10:00+00:00,449230.0,297.07,262.85,5.61,32.02,18.46,1.1,0
2019-10-30 12:10:00+00:00,521380.0,502.38,149.63,5.56,26.1,18.58,1.38,0
2019-10-30 13:10:00+00:00,243900.0,155.61,150.41,2.93,18.0,18.56,1.72,0
2019-10-30 14:10:00+00:00,110180.0,85.47,68.86,1.25,8.42,18.3,2.14,0
2019-10-30 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.84,2.9,0
2019-10-30 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.2,3.66,0
2019-10-30 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.74,4.21,0
2019-10-30 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.37,4.28,0
2019-10-30 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.03,4.14,0
2019-10-30 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.87,3.86,0
2019-10-30 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.72,3.72,0
2019-10-30 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.51,3.45,0
2019-10-30 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.39,3.66,0
2019-10-31 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.34,3.93,0
2019-10-31 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.32,4.28,0
2019-10-31 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.35,4.41,0
2019-10-31 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.43,4.34,0
2019-10-31 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.48,4.21,0
2019-10-31 05:10:00+00:00,34210.0,23.38,35.18,0.58,5.69,15.49,4.14,0
2019-10-31 06:10:00+00:00,185090.0,106.5,126.02,2.29,15.52,15.86,4.41,0
2019-10-31 07:10:00+00:00,391330.0,286.61,187.23,4.37,24.02,16.01,2.69,0
2019-10-31 08:10:00+00:00,500350.0,380.12,230.7,5.73,30.52,16.4,2.34,0
2019-10-31 09:10:00+00:00,188520.0,19.04,219.1,3.27,34.27,17.12,2.14,0
2019-10-31 10:10:00+00:00,348460.0,145.67,283.02,4.94,34.69,17.56,1.79,0
2019-10-31 11:10:00+00:00,121110.0,1.61,158.72,2.29,31.71,17.4,1.24,0
2019-10-31 12:10:00+00:00,86670.0,0.0,119.37,1.71,25.81,16.39,0.76,0
2019-10-31 13:10:00+00:00,34240.0,0.0,55.95,0.8,17.74,16.35,1.24,0
2019-10-31 14:10:00+00:00,20410.0,2.43,35.75,0.52,8.18,15.87,1.03,0
2019-10-31 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.59,0.48,0
2019-10-31 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.72,0.14,0
2019-10-31 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.74,0.21,0
2019-10-31 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.7,0.07,0
2019-10-31 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.03,1.79,0
2019-10-31 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.95,2.41,0
2019-10-31 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.73,4.07,0
2019-10-31 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.49,5.59,0
2019-10-31 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.22,7.52,0
2019-11-01 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.87,8.97,0
2019-11-01 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.65,9.31,0
2019-11-01 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.73,9.1,0
2019-11-01 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.6,8.97,0
2019-11-01 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.29,8.62,0
2019-11-01 05:10:00+00:00,0.0,0.0,4.66,0.07,5.46,13.2,8.83,0
2019-11-01 06:10:00+00:00,27480.0,0.0,46.63,0.67,15.27,13.15,8.97,0
2019-11-01 07:10:00+00:00,66250.0,0.0,93.26,1.34,23.74,13.3,9.31,0
2019-11-01 08:10:00+00:00,155680.0,11.39,183.44,2.71,30.21,13.64,8.97,0
2019-11-01 09:10:00+00:00,66040.0,0.0,93.26,1.34,33.95,13.94,9.1,0
2019-11-01 10:10:00+00:00,180830.0,12.74,210.67,3.11,34.37,13.96,8.9,0
2019-11-01 11:10:00+00:00,49430.0,0.0,73.67,1.06,31.4,13.93,8.97,0
2019-11-01 12:10:00+00:00,37240.0,0.0,58.75,0.84,25.53,13.18,9.17,0
2019-11-01 13:10:00+00:00,29750.0,0.0,49.43,0.71,17.48,12.89,9.45,0
2019-11-01 14:10:00+00:00,23790.0,2.49,39.53,0.58,7.95,12.57,9.17,0
2019-11-01 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.25,8.9,0
2019-11-01 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.03,8.55,0
2019-11-01 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.72,8.07,0
2019-11-01 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.37,7.72,0
2019-11-01 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.72,7.59,0
2019-11-01 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.54,7.03,0
2019-11-01 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.39,6.76,0
2019-11-01 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.26,6.41,0
2019-11-01 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.17,6.07,0
2019-11-02 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.13,5.72,0
2019-11-02 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.92,5.1,0
2019-11-02 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.81,4.76,0
2019-11-02 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.81,4.48,0
2019-11-02 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.79,4.34,0
2019-11-02 05:10:00+00:00,90990.0,97.41,36.11,0.8,5.23,10.83,4.41,0
2019-11-02 06:10:00+00:00,358080.0,333.28,94.75,3.16,15.02,11.5,4.48,0
2019-11-02 07:10:00+00:00,545110.0,518.55,125.2,5.23,23.47,12.3,4.48,0
2019-11-02 08:10:00+00:00,683240.0,684.57,133.22,6.87,29.91,13.17,4.41,0
2019-11-02 09:10:00+00:00,743220.0,752.35,146.93,7.7,33.63,13.94,4.41,0
2019-11-02 10:10:00+00:00,735810.0,733.19,158.97,7.69,34.05,14.59,4.48,0
2019-11-02 11:10:00+00:00,684700.0,676.45,150.31,7.03,31.1,15.04,4.55,0
2019-11-02 12:10:00+00:00,582170.0,571.1,126.93,5.72,25.25,15.31,4.62,0
2019-11-02 13:10:00+00:00,392970.0,366.13,107.97,3.64,17.23,15.29,4.41,0
2019-11-02 14:10:00+00:00,153610.0,145.43,61.28,1.33,7.72,14.99,4.28,0
2019-11-02 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.19,4.21,0
2019-11-02 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.35,4.41,0
2019-11-02 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.75,4.34,0
2019-11-02 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.31,4.14,0
2019-11-02 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.06,4.21,0
2019-11-02 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.91,3.72,0
2019-11-02 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.71,3.1,0
2019-11-02 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.0,2.41,0
2019-11-02 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.89,1.72,0
2019-11-03 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.77,1.59,0
2019-11-03 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.61,1.66,0
2019-11-03 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.26,1.59,0
2019-11-03 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.72,1.52,0
2019-11-03 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.29,1.79,0
2019-11-03 05:10:00+00:00,78190.0,81.66,34.79,0.72,5.01,8.97,2.41,0
2019-11-03 06:10:00+00:00,335950.0,305.89,98.58,3.0,14.78,11.09,2.76,0
2019-11-03 07:10:00+00:00,518430.0,494.88,128.33,5.05,23.19,14.23,3.1,0
2019-11-03 08:10:00+00:00,661470.0,672.36,133.17,6.74,29.62,15.37,3.52,0
2019-11-03 09:10:00+00:00,718720.0,732.35,149.21,7.53,33.32,16.2,3.93,0
2019-11-03 10:10:00+00:00,716930.0,722.74,156.27,7.54,33.74,16.81,4.28,0
2019-11-03 11:10:00+00:00,643320.0,616.7,167.28,6.71,30.8,17.17,4.28,0
2019-11-03 12:10:00+00:00,560700.0,553.08,127.8,5.56,24.98,17.4,4.07,0
2019-11-03 13:10:00+00:00,356310.0,320.96,115.29,3.4,16.99,17.39,3.59,0
2019-11-03 14:10:00+00:00,110160.0,91.54,62.67,1.13,7.5,17.06,3.03,0
2019-11-03 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.37,2.62,0
2019-11-03 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.66,2.48,0
2019-11-03 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.2,2.9,0
2019-11-03 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.34,3.59,0
2019-11-03 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.16,3.66,0
2019-11-03 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.66,4.07,0
2019-11-03 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.12,4.48,0
2019-11-03 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.52,4.83,0
2019-11-03 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.75,4.97,0
2019-11-04 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.89,5.1,0
2019-11-04 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.95,5.1,0
2019-11-04 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.9,4.97,0
2019-11-04 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.83,4.9,0
2019-11-04 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.74,4.9,0
2019-11-04 05:10:00+00:00,6890.0,0.0,18.72,0.28,4.78,16.61,4.83,0
2019-11-04 06:10:00+00:00,45040.0,2.0,67.39,0.98,14.53,17.06,4.69,0
2019-11-04 07:10:00+00:00,388000.0,290.53,179.88,4.21,22.92,18.14,4.34,0
2019-11-04 08:10:00+00:00,427620.0,278.58,241.36,5.09,29.32,19.28,4.62,0
2019-11-04 09:10:00+00:00,302280.0,107.06,265.72,4.43,33.01,20.29,4.62,0
2019-11-04 10:10:00+00:00,525770.0,385.2,261.56,6.16,33.43,21.0,4.62,0
2019-11-04 11:10:00+00:00,527360.0,426.2,224.02,5.91,30.51,21.35,4.41,0
2019-11-04 12:10:00+00:00,85050.0,0.0,119.37,1.71,24.71,21.5,4.21,0
2019-11-04 13:10:00+00:00,279710.0,217.54,132.74,2.96,16.75,21.46,4.28,0
2019-11-04 14:10:00+00:00,670.0,0.0,7.46,0.11,7.28,21.0,4.0,0
2019-11-04 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.4,3.79,0
2019-11-04 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.05,4.28,0
2019-11-04 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.03,5.38,0
2019-11-04 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.11,6.28,0
2019-11-04 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.7,4.14,0
2019-11-04 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.41,4.21,0
2019-11-04 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.34,4.55,0
2019-11-04 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.17,5.38,0
2019-11-04 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.07,6.28,0
2019-11-05 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.03,6.69,0
2019-11-05 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.98,6.97,0
2019-11-05 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.9,7.1,0
2019-11-05 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.74,7.17,0
2019-11-05 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.53,7.03,0
2019-11-05 05:10:00+00:00,10300.0,0.0,24.07,0.36,4.55,18.4,6.9,0
2019-11-05 06:10:00+00:00,301980.0,273.27,99.43,2.76,14.28,18.73,6.83,0
2019-11-05 07:10:00+00:00,477330.0,441.04,136.28,4.69,22.65,18.64,5.24,0
2019-11-05 08:10:00+00:00,618460.0,605.68,146.85,6.3,29.03,19.7,5.93,0
2019-11-05 09:10:00+00:00,521610.0,376.78,257.13,6.02,32.71,20.28,6.14,0
2019-11-05 10:10:00+00:00,684310.0,680.23,160.34,7.18,33.13,20.56,6.0,0
2019-11-05 11:10:00+00:00,629860.0,617.44,153.86,6.51,30.22,20.63,5.79,0
2019-11-05 12:10:00+00:00,526110.0,509.2,134.28,5.24,24.45,20.64,5.1,0
2019-11-05 13:10:00+00:00,338170.0,308.6,111.37,3.23,16.51,20.35,3.79,0
2019-11-05 14:10:00+00:00,126670.0,121.04,57.11,1.13,7.07,19.86,2.97,0
2019-11-05 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.06,2.48,0
2019-11-05 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.3,2.55,0
2019-11-05 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.73,2.97,0
2019-11-05 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.63,3.45,0
2019-11-05 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.07,3.86,0
2019-11-05 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.2,4.07,0
2019-11-05 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.24,4.14,0
2019-11-05 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.22,4.34,0
2019-11-05 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.24,4.34,0
2019-11-06 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.11,4.28,0
2019-11-06 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.9,4.21,0
2019-11-06 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.82,4.41,0
2019-11-06 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.81,4.55,0
2019-11-06 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.8,4.69,0
2019-11-06 05:10:00+00:00,10330.0,0.0,24.07,0.36,4.33,17.8,4.83,0
2019-11-06 06:10:00+00:00,265920.0,223.5,107.49,2.55,14.04,18.43,4.97,0
2019-11-06 07:10:00+00:00,474390.0,441.01,135.68,4.65,22.38,19.6,5.17,0
2019-11-06 08:10:00+00:00,592280.0,562.44,161.94,6.1,28.74,20.53,5.52,0
2019-11-06 09:10:00+00:00,670260.0,662.61,163.2,7.02,32.4,21.37,6.0,0
2019-11-06 10:10:00+00:00,649600.0,611.95,189.41,6.93,32.83,21.93,6.07,0
2019-11-06 11:10:00+00:00,607110.0,577.8,170.41,6.35,29.94,22.14,5.79,0
2019-11-06 12:10:00+00:00,492990.0,457.06,150.91,5.01,24.19,22.07,4.69,0
2019-11-06 13:10:00+00:00,309330.0,267.07,120.6,3.05,16.28,21.89,3.86,0
2019-11-06 14:10:00+00:00,130660.0,127.02,57.46,1.13,6.86,21.48,3.72,0
2019-11-06 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.69,3.59,0
